지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
군위,2020-08-31 13:00,27.2,76.5,4.7,0,1004.2,1013.4,74.5,,
군위,2020-08-31 14:00,26.6,60.2,3.7,0,1003.8,1013.1,76,,
군위,2020-08-31 15:00,26.9,85.7,4,0,1003.5,1012.7,71.3,,
군위,2020-08-31 16:00,26.6,61.7,4.1,0,1003.3,1012.5,75.3,,
군위,2020-08-31 17:00,25.3,56.7,3.3,0,1003.3,1012.6,78.6,,
군위,2020-08-31 18:00,25.4,124.8,3.1,0,1003.4,1012.7,74.9,,
군위,2020-08-31 19:00,24.7,118.2,3.1,0,1003.9,1013.1,75.3,,
군위,2020-08-31 20:00,24.5,103.9,4,0,1004.4,1013.7,73.1,,
군위,2020-08-31 21:00,24.4,100.8,3.4,0,1004.6,1013.9,71.9,,
군위,2020-08-31 22:00,23.6,85,2.7,0,1004.4,1013.7,73.1,,
군위,2020-08-31 23:00,22,0,0.4,0,1004.6,1014,87.1,,
군위,2020-09-01 0:00,22,330,0.5,0,1004.5,1013.9,89.2,,
군위,2020-09-01 1:00,21.1,35.3,0.7,0,1004,1013.4,94,,
군위,2020-09-01 2:00,21,0,0.1,0,1003.5,1012.9,93.4,,
군위,2020-09-01 3:00,20.4,0,0.4,0,1003,1012.5,96.6,,
군위,2020-09-01 4:00,20.7,0,0.4,0,1002.4,1011.8,95,,
군위,2020-09-01 5:00,20.3,2.6,1,0,1002.1,1011.6,96.7,,
군위,2020-09-01 6:00,20.6,0,0.3,0,1002.1,1011.5,97.6,,
군위,2020-09-01 7:00,21.2,0,0,0,1002.3,1011.7,94.7,,
군위,2020-09-01 8:00,22.5,0,0.1,0,1002.5,1011.9,88.7,,
군위,2020-09-01 9:00,23.7,257,0.7,0,1002.4,1011.7,83.7,,
군위,2020-09-01 10:00,25.3,166.3,1.5,0,1002.3,1011.6,74.1,,
군위,2020-09-01 11:00,26.1,10,2,0,1001.6,1010.9,75.2,,
군위,2020-09-01 12:00,27.5,74.7,0.9,0,1000.7,1009.9,72.8,,
군위,2020-09-01 13:00,27.5,128.6,1.3,0,1000.1,1009.3,71.5,,
군위,2020-09-01 14:00,28.1,0,0.3,0,999.7,1008.8,70.4,,
군위,2020-09-01 15:00,28.4,147.8,1.3,0,999,1008.1,67.4,,
군위,2020-09-01 16:00,28.2,202.9,2,0,998.8,1007.9,71.6,,
군위,2020-09-01 17:00,27.5,144.8,0.9,0,998.9,1008.1,76.5,,
군위,2020-09-01 18:00,26.3,0,0.2,0,998.9,1008.1,86.1,,
군위,2020-09-01 19:00,25.3,0,0.2,0,999.1,1008.4,93.6,,
군위,2020-09-01 20:00,25,158.7,0.8,0,999.7,1009,95.2,,
군위,2020-09-01 21:00,24.6,0,0.4,0,1000.1,1009.3,94.5,,
군위,2020-09-01 22:00,23.7,251.2,1,0,1000,1009.3,98.7,,
군위,2020-09-01 23:00,23.6,0,0.1,0,999.8,1009.1,99.2,,
군위,2020-09-02 0:00,23.6,0,0.3,0,999.6,1008.9,99.4,,
군위,2020-09-02 1:00,23.2,259.1,1,0,998.9,1008.2,99.6,,
군위,2020-09-02 2:00,23.5,139.8,0.7,0,998.7,1008,99.2,,
군위,2020-09-02 3:00,23.4,195.7,0.8,0,998.3,1007.6,98.9,,
군위,2020-09-02 4:00,23.3,325.4,0.5,0,997.9,1007.2,99.5,,
군위,2020-09-02 5:00,23.2,0,0.4,0.5,997.7,1007,99.4,,
군위,2020-09-02 6:00,23,0.4,1.1,0,997.4,1006.7,99.6,,
군위,2020-09-02 7:00,23.1,336,1.4,0,997.5,1006.8,98.6,,
군위,2020-09-02 8:00,23,21,0.8,3,997.8,1007.1,99.5,,
군위,2020-09-02 9:00,23.3,314.4,1.5,4,997.7,1007,99.2,,
군위,2020-09-02 10:00,23.6,51.2,0.9,10,997.1,1006.3,98.6,,
군위,2020-09-02 11:00,24.3,349.9,1.3,3.5,996.4,1005.6,96.2,,
군위,2020-09-02 12:00,24.9,35.6,2,0,995.3,1004.5,95.4,,
군위,2020-09-02 13:00,26.1,41,2.3,0,994.1,1003.3,92.3,,
군위,2020-09-02 14:00,26.1,343.3,2.4,0,993.3,1002.5,91.3,,
군위,2020-09-02 15:00,26.7,44.4,2.4,0,992.2,1001.3,89.5,,
군위,2020-09-02 16:00,26.5,48.3,3.3,0,991.4,1000.5,90.2,,
군위,2020-09-02 17:00,26.5,63,2.6,0,991,1000.1,86.3,,
군위,2020-09-02 18:00,25.7,26.3,2.1,0,990,999.2,90.3,,
군위,2020-09-02 19:00,25.3,36.8,2.5,0,988.4,997.6,89.4,,
군위,2020-09-02 20:00,25.6,54.4,2.9,0.5,987.3,996.4,87.7,,
군위,2020-09-02 21:00,24.8,44.1,2.6,2.5,986.3,995.5,93,,
군위,2020-09-02 22:00,25.4,44.6,5.5,1.5,983.4,992.5,90.7,,
군위,2020-09-02 23:00,26.1,46.5,5.3,5.5,980.6,989.7,89.4,,
군위,2020-09-03 0:00,26.3,56.6,7.3,0.5,978.1,987.1,85.9,,
군위,2020-09-03 1:00,25.6,47.2,6.7,1,974.4,983.4,88.3,,
군위,2020-09-03 2:00,24.9,38.8,5.3,4.5,970,979,93.9,,
군위,2020-09-03 3:00,24.7,36.2,6,9,964.7,973.6,95.2,,
군위,2020-09-03 4:00,24.7,16.6,8.1,14.5,959.1,967.9,95,,
군위,2020-09-03 5:00,24.6,287.9,6.3,8.5,962.2,971.1,94.1,,
군위,2020-09-03 6:00,23.2,268.1,11.5,3,969.4,978.4,94.2,,
군위,2020-09-03 7:00,23.4,256.3,12.7,3.5,975.6,984.7,82.5,,
군위,2020-09-03 8:00,22.9,266.6,10.9,0,980,989.1,82.3,,
군위,2020-09-03 9:00,24.5,260.5,7.4,0,983.6,992.7,74,,
군위,2020-09-03 10:00,23.1,273.9,9.3,0,986.1,995.3,81.1,,
군위,2020-09-03 11:00,24.7,267.1,7.3,0.5,987.7,996.8,73.6,,
군위,2020-09-03 12:00,26.6,263.3,8.6,0,989.2,998.3,57.9,,
군위,2020-09-03 13:00,26.7,267.2,9.6,0,990.6,999.7,55.6,,
군위,2020-09-03 14:00,27.4,270.2,8.4,0,991.5,1000.6,52.9,,
군위,2020-09-03 15:00,27.7,275.9,5.8,0,992.5,1001.6,55.4,,
군위,2020-09-03 16:00,27.5,281.3,4.6,0,993.2,1002.3,55.7,,
군위,2020-09-03 17:00,26.1,287.2,3.3,0,994.4,1003.6,64.5,,
군위,2020-09-03 18:00,25.7,277,3.4,0,995.4,1004.6,65.6,,
군위,2020-09-03 19:00,24.5,262.9,3.6,0,996.4,1005.6,65.7,,
군위,2020-09-03 20:00,21.7,267.4,0.7,0,998.2,1007.6,81.2,,
군위,2020-09-03 21:00,20.6,87.1,1.6,0,999.4,1008.8,85.1,,
군위,2020-09-03 22:00,19.8,127.4,0.5,0,1000.1,1009.6,89.8,,
군위,2020-09-03 23:00,18.9,0,0.4,0,1000.6,1010,93.4,,
군위,2020-09-04 0:00,18.2,72.1,1,0,1001.1,1010.6,96.9,,
군위,2020-09-04 1:00,17.6,149.9,1,0,1001.3,1010.8,97.1,,
군위,2020-09-04 2:00,17,105,0.9,0,1001.5,1011.1,98.4,,
군위,2020-09-04 3:00,16.8,117.2,0.5,0,1002.3,1011.9,98.5,,
군위,2020-09-04 4:00,16.5,108.4,0.5,0,1002.4,1012,98.8,,
군위,2020-09-04 5:00,16.3,0,0.2,0,1002.8,1012.4,100,,
군위,2020-09-04 6:00,15.9,123.3,0.7,0,1003,1012.6,100,,
군위,2020-09-04 7:00,15.9,124.4,1.2,0,1003.7,1013.3,100,,
군위,2020-09-04 8:00,17.4,0,0.4,0,1003.7,1013.3,99.9,,
군위,2020-09-04 9:00,21.9,115.5,1,0,1003.9,1013.3,76.6,,
군위,2020-09-04 10:00,24.6,213,3.1,0,1004,1013.3,60.6,,
군위,2020-09-04 11:00,25.6,153.3,2.6,0,1004,1013.3,58.2,,
군위,2020-09-04 12:00,27,254.4,2.8,0,1003.8,1013,56.3,,
군위,2020-09-04 13:00,27.4,265.6,3.4,0,1003.6,1012.8,51,,
군위,2020-09-04 14:00,28.2,263.1,3.1,0,1003.2,1012.4,50.9,,
군위,2020-09-04 15:00,28.4,237,2.7,0,1002.8,1012,46.9,,
군위,2020-09-04 16:00,29.4,0,0.2,0,1002.7,1011.8,48.7,,
군위,2020-09-04 17:00,25.9,270.3,1.2,0,1003,1012.3,67.8,,
군위,2020-09-04 18:00,24.5,0,0,0,1003.4,1012.7,78.3,,
군위,2020-09-04 19:00,22.7,166,0.8,0,1003.8,1013.2,82.8,,
군위,2020-09-04 20:00,20.5,210.3,0.9,0,1004.6,1014.1,93.1,,
군위,2020-09-04 21:00,19.9,146.7,0.8,0,1005.1,1014.6,91,,
군위,2020-09-04 22:00,19.1,107.7,0.8,0,1005.1,1014.6,94.7,,
군위,2020-09-04 23:00,18.8,199.5,0.5,0,1005.4,1014.9,98.5,,
군위,2020-09-05 0:00,18.6,0,0,0,1005,1014.5,99.4,,
군위,2020-09-05 1:00,18.4,0,0.3,0,1005.3,1014.8,99.5,,
군위,2020-09-05 2:00,18.4,0,0.2,0,1005,1014.5,98.4,,
군위,2020-09-05 3:00,18.5,0,0.1,0,1005.1,1014.6,97.6,,
군위,2020-09-05 4:00,18.4,338.3,1.4,0,1004.8,1014.3,98.7,,
군위,2020-09-05 5:00,18.4,0,0.2,0,1004.9,1014.4,99.1,,
군위,2020-09-05 6:00,18.2,357.5,1.9,0,1005.2,1014.7,98.8,,
군위,2020-09-05 7:00,18.9,28.9,0.6,0,1005.5,1015,94.5,,
군위,2020-09-05 8:00,19.1,25.3,0.6,0,1005.6,1015.1,95.1,,
군위,2020-09-05 9:00,19.8,0,0.2,0,1005.7,1015.2,92.4,,
군위,2020-09-05 10:00,20.4,62.8,0.8,0,1005.9,1015.4,89,,
군위,2020-09-05 11:00,21.1,0,0,0,1006.7,1016.2,85,,
군위,2020-09-05 12:00,21.7,79.2,2,0,1006,1015.4,85.3,,
군위,2020-09-05 13:00,21.7,49,1.1,0,1005.5,1014.9,86.6,,
군위,2020-09-05 14:00,21.6,2,1.3,0,1004.1,1013.5,86.5,,
군위,2020-09-05 15:00,21.8,329.9,1.6,0,1004.2,1013.6,88.7,,
군위,2020-09-05 16:00,21.9,110,1,0,1004,1013.4,88.9,,
군위,2020-09-05 17:00,22.1,0,0.1,0,1004.8,1014.2,87,,
군위,2020-09-05 18:00,21.3,87.8,2.4,0,1003.9,1013.3,89.2,,
군위,2020-09-05 19:00,21.1,82.5,1.5,0.5,1004.2,1013.6,86,,
군위,2020-09-05 20:00,20.5,0,0.4,0,1004.8,1014.3,91.5,,
군위,2020-09-05 21:00,19.6,138.1,1,0,1005.4,1014.8,90.2,,
군위,2020-09-05 22:00,18.7,132.3,1.9,0,1005.1,1014.6,91.4,,
군위,2020-09-05 23:00,18.4,140.3,1.8,0.5,1004.3,1013.8,91.1,,
군위,2020-09-06 0:00,18,125.9,2,0,1004.3,1013.8,95.3,,
군위,2020-09-06 1:00,17.7,35.9,1.4,1,1004.1,1013.6,98.5,,
군위,2020-09-06 2:00,17.8,0,0,0.5,1003.9,1013.4,97.5,,
군위,2020-09-06 3:00,17.9,293,1.5,0,1003.3,1012.8,99.2,,
군위,2020-09-06 4:00,18,291,0.5,0,1002.3,1011.8,98.7,,
군위,2020-09-06 5:00,18.1,328.3,1,0,1002.1,1011.6,98.1,,
군위,2020-09-06 6:00,18.1,0,0.3,0,1001.9,1011.4,98.6,,
군위,2020-09-06 7:00,18.4,18.6,1.4,0,1002.1,1011.6,99,,
군위,2020-09-06 8:00,19,358.6,0.9,0,1002,1011.4,95.6,,
군위,2020-09-06 9:00,19.8,352.4,1,0,1001.9,1011.4,91.4,,
군위,2020-09-06 10:00,20.8,2.4,1.8,0,1001.5,1010.9,87.9,,
군위,2020-09-06 11:00,21.4,258.6,0.7,0,1001.3,1010.7,88.4,,
군위,2020-09-06 12:00,20.9,281,0.6,0.5,1000.9,1010.3,94.9,,
군위,2020-09-06 13:00,21.2,6.4,1.7,0.5,999.9,1009.3,95.1,,
군위,2020-09-06 14:00,20.9,30,1.9,0,999.3,1008.7,94.1,,
군위,2020-09-06 15:00,20.8,32.4,2.3,0,998.3,1007.7,89,,
군위,2020-09-06 16:00,21.2,19.5,1.8,0,997.9,1007.3,87.5,,
군위,2020-09-06 17:00,20.3,10.6,2.3,0.5,997.4,1006.8,92,,
군위,2020-09-06 18:00,20.1,328.1,1.7,0.5,997.2,1006.6,93,,
군위,2020-09-06 19:00,19.7,13.6,2.4,0.5,996.4,1005.8,92.8,,
군위,2020-09-06 20:00,19.3,351.6,1,0.5,995.6,1005,95.7,,
군위,2020-09-06 21:00,18.8,287.3,3.5,0.5,994.7,1004.1,91.2,,
군위,2020-09-06 22:00,17.5,17.4,1.3,2.5,994,1003.5,94.5,,
군위,2020-09-06 23:00,17.4,301.5,1.9,1,992.6,1002,96.2,,
군위,2020-09-07 0:00,18,333.1,4.4,0.5,990.6,1000,94.6,,
군위,2020-09-07 1:00,18.5,301.3,4.5,0,989,998.4,91.7,,
군위,2020-09-07 2:00,18.9,35,3.2,0,986.9,996.2,91.9,,
군위,2020-09-07 3:00,19.6,26.2,3.2,0,984.6,993.9,89.1,,
군위,2020-09-07 4:00,19.7,33.5,2.9,0,982.3,991.5,90.2,,
군위,2020-09-07 5:00,19.7,35.9,2.6,2,979.8,989,94.1,,
군위,2020-09-07 6:00,19.6,45,3.8,3.5,977.8,987,95.6,,
군위,2020-09-07 7:00,20,19.9,4,5.5,975.6,984.8,96,,
군위,2020-09-07 8:00,20.5,34.6,5.1,9.5,972.8,982,96.9,,
군위,2020-09-07 9:00,21.4,43.3,6.6,12,969,978.1,96.9,,
군위,2020-09-07 10:00,23.2,329.8,7.5,8,963.9,972.9,94.9,,
군위,2020-09-07 11:00,23.1,295.1,6.2,3.5,965.1,974.1,92.3,,
군위,2020-09-07 12:00,20.3,260.3,11.2,1.5,970.7,979.9,91.8,,
군위,2020-09-07 13:00,21.4,243.6,6.9,0,974.9,984.1,80.6,,
군위,2020-09-07 14:00,22.2,241.1,4.2,0,976.9,986,76,,
군위,2020-09-07 15:00,21.6,251.3,3,0,978.6,987.8,81.1,,
군위,2020-09-07 16:00,21.9,258.4,4.8,0,980.6,989.8,75.6,,
군위,2020-09-07 17:00,22.5,218.1,4.1,0,982.6,991.8,74.2,,
군위,2020-09-07 18:00,21.9,227.1,3.9,0,984.6,993.8,81.3,,
군위,2020-09-07 19:00,21.7,233.8,2.8,0,986,995.2,85.3,,
군위,2020-09-07 20:00,22.8,256.8,5.2,0.5,988.4,997.6,74.8,,
군위,2020-09-07 21:00,22.3,257.5,4.4,0,990.5,999.7,75.8,,
군위,2020-09-07 22:00,22.9,228.6,5.7,0,991.5,1000.7,67.5,,
군위,2020-09-07 23:00,22.7,226.7,5.8,0,992.8,1002.1,66.8,,
군위,2020-09-08 0:00,22.4,218.4,5.8,0,993.9,1003.2,68.3,,
군위,2020-09-08 1:00,21.9,226.9,4,0,994.7,1004,71.1,,
군위,2020-09-08 2:00,19.2,196.4,1.3,0,995.6,1005,88.1,,
군위,2020-09-08 3:00,18.8,130.3,1.7,0,996.5,1005.9,90.3,,
군위,2020-09-08 4:00,17.5,278.3,0.7,0,997.1,1006.6,95.9,,
군위,2020-09-08 5:00,18.1,12.4,0.8,0,997.7,1007.2,95.4,,
군위,2020-09-08 6:00,17,283.5,0.5,0,998.8,1008.3,99.8,,
군위,2020-09-08 7:00,18.5,0,0.4,0,999.9,1009.4,96.4,,
군위,2020-09-08 8:00,21.1,0,0.4,0,1000,1009.4,87.1,,
군위,2020-09-08 9:00,24.2,219.8,2.7,0,1000.5,1009.7,69.9,,
군위,2020-09-08 10:00,24.6,260.8,3.1,0,1000.8,1010,69,,
군위,2020-09-08 11:00,26.4,246,3.1,0,1000.9,1010.1,64.4,,
군위,2020-09-08 12:00,27.2,244.3,3.1,0,1000.5,1009.7,60.1,,
군위,2020-09-08 13:00,27.7,256.4,4,0,1000.5,1009.7,54.8,,
군위,2020-09-08 14:00,27.7,263.9,4.9,0,1000.5,1009.7,59,,
군위,2020-09-08 15:00,27.9,272.2,4.6,0,1000.5,1009.7,57.6,,
군위,2020-09-08 16:00,27.7,273.9,4.4,0,1000.8,1010,55.5,,
군위,2020-09-08 17:00,27.1,279.8,3.1,0,1001.3,1010.5,59.5,,
군위,2020-09-08 18:00,25.8,303.6,2.2,0,1001.8,1011.1,64.5,,
군위,2020-09-08 19:00,22.3,0,0,0,1001.8,1011.2,89.9,,
군위,2020-09-08 20:00,21.5,23.3,1,0,1002.3,1011.7,92.6,,
군위,2020-09-08 21:00,20.7,0,0.4,0,1002.9,1012.4,94.5,,
군위,2020-09-08 22:00,19.7,0,0.3,0,1003.5,1012.9,99,,
군위,2020-09-08 23:00,18.9,253.9,1,0,1003.6,1013.1,99.8,,
군위,2020-09-09 0:00,19.1,0,0.2,0,1003.6,1013.1,99.9,,
군위,2020-09-09 1:00,18.7,0,0,0,1003.4,1012.9,99.9,,
군위,2020-09-09 2:00,18.3,247.2,0.5,0,1002.8,1012.3,100,,
군위,2020-09-09 3:00,18.4,0,0.2,0,1002.9,1012.4,100,,
군위,2020-09-09 4:00,19.3,52.2,0.5,0,1003.6,1013,98.9,,
군위,2020-09-09 5:00,18.3,218.5,1.2,0,1003.4,1012.9,99.2,,
군위,2020-09-09 6:00,18.3,330,1.1,0,1003.2,1012.7,99.7,,
군위,2020-09-09 7:00,18.4,242,0.7,0,1003.9,1013.4,100,,
군위,2020-09-09 8:00,20.2,160.5,1.5,0,1003.2,1012.7,94.2,,
군위,2020-09-09 9:00,21.4,48.8,0.6,0,1002.7,1012.1,87.8,,
군위,2020-09-09 10:00,21.5,31.6,2.6,0,1002.5,1011.9,89.5,,
군위,2020-09-09 11:00,24.1,7.2,0.8,0,1001.9,1011.2,78.7,,
군위,2020-09-09 12:00,25.2,249,3,0,1001.4,1010.7,66,,
군위,2020-09-09 13:00,24.9,214.8,2.8,0,1000.2,1009.5,68.5,,
군위,2020-09-09 14:00,26.1,230.9,2.5,0,999.5,1008.7,58.5,,
군위,2020-09-09 15:00,26.6,204.8,3.3,0,998.9,1008.1,57.7,,
군위,2020-09-09 16:00,26.6,192.1,2.9,0,998.4,1007.6,61,,
군위,2020-09-09 17:00,26,204.1,3,0,998.4,1007.6,63.1,,
군위,2020-09-09 18:00,24.5,217.5,2.8,0,998.7,1007.9,68.8,,
군위,2020-09-09 19:00,21.1,0,0.1,0,998.7,1008.1,88.2,,
군위,2020-09-09 20:00,20.7,53.3,0.7,0,999.4,1008.8,90.8,,
군위,2020-09-09 21:00,19.7,0,0.2,0,999.6,1009,97.4,,
군위,2020-09-09 22:00,19.9,262.2,1.2,0,1000,1009.5,98.5,,
군위,2020-09-09 23:00,20.4,322.9,0.8,0,1000.2,1009.6,97.9,,
군위,2020-09-10 0:00,20,0,0.4,0.5,999.9,1009.4,99.9,,
군위,2020-09-10 1:00,20,0,0.3,0,999.5,1009,99.4,,
군위,2020-09-10 2:00,19.8,0,0.2,0,999.3,1008.8,99.7,,
군위,2020-09-10 3:00,19.8,0,0.2,0,999.1,1008.6,100,,
군위,2020-09-10 4:00,19.8,0,0.2,0,999,1008.5,100,,
군위,2020-09-10 5:00,19.5,0,0,0,998.9,1008.3,100,,
군위,2020-09-10 6:00,19.3,343.6,0.6,0,999.3,1008.7,100,,
군위,2020-09-10 7:00,19.2,10.5,0.6,0,999.8,1009.2,100,,
군위,2020-09-10 8:00,19.8,0,0.1,0,999.8,1009.3,99,,
군위,2020-09-10 9:00,20.6,140,0.5,0,1000.1,1009.5,94.2,,
군위,2020-09-10 10:00,22.3,36.5,1.3,0,1000.5,1009.8,84.4,,
군위,2020-09-10 11:00,23.5,70.4,0.9,0,1000.2,1009.5,75.2,,
군위,2020-09-10 12:00,24.4,305.1,0.8,0,999.9,1009.1,71.6,,
군위,2020-09-10 13:00,25.1,32.9,1.7,0,999.7,1009,69.6,,
군위,2020-09-10 14:00,25.9,310.7,1.5,0,999.5,1008.7,59.6,,
군위,2020-09-10 15:00,25.9,334.2,0.6,0,999.7,1008.9,64.5,,
군위,2020-09-10 16:00,25.9,0,0.3,0,999.4,1008.6,63.2,,
군위,2020-09-10 17:00,26.3,306.8,0.6,0,999.6,1008.8,65.9,,
군위,2020-09-10 18:00,23.4,266.8,1.4,0,999.8,1009.1,77.7,,
군위,2020-09-10 19:00,20.7,260.4,0.5,0,1000.1,1009.5,91.2,,
군위,2020-09-10 20:00,20,0,0.1,0,1000.6,1010.1,96.3,,
군위,2020-09-10 21:00,19.9,0,0.4,0,1001.3,1010.8,98.5,,
군위,2020-09-10 22:00,19.9,0,0.3,0,1001.6,1011.1,96.7,,
군위,2020-09-10 23:00,19.6,0,0.2,0,1002.2,1011.6,98.4,,
군위,2020-09-11 0:00,19.6,300.2,1.5,0,1002.6,1012,98.4,,
군위,2020-09-11 1:00,19.7,178.7,0.7,0,1002.9,1012.3,99.1,,
군위,2020-09-11 2:00,19.5,0,0.4,0,1003.2,1012.6,98.7,,
군위,2020-09-11 3:00,19.3,270.5,1,0,1003,1012.4,99.4,,
군위,2020-09-11 4:00,19.3,13.2,1,0,1003.1,1012.5,98.9,,
군위,2020-09-11 5:00,19.2,265.7,2.1,0,1003.5,1012.9,99,,
군위,2020-09-11 6:00,19.1,316.1,0.5,0,1003.8,1013.3,97.8,,
군위,2020-09-11 7:00,19,226.6,1.5,0,1004.4,1013.9,98.5,,
군위,2020-09-11 8:00,19.6,0,0.3,0,1004.5,1013.9,96.5,,
군위,2020-09-11 9:00,19.8,0,0.9,0,1004.6,1014.1,92,,
군위,2020-09-11 10:00,20,329.4,2.5,0,1005.6,1015.1,95.3,,
군위,2020-09-11 11:00,21.7,318.2,1.5,0,1006.1,1015.5,88,,
군위,2020-09-11 12:00,22.6,325.5,1.9,0,1006,1015.4,83.6,,
군위,2020-09-11 13:00,23.9,46.3,2.6,0,1005.3,1014.6,81.2,,
군위,2020-09-11 14:00,24.9,58.5,3.3,0,1004.4,1013.7,69.6,,
군위,2020-09-11 15:00,24.4,43.7,2,0,1005,1014.3,71.8,,
군위,2020-09-11 16:00,23.4,51.6,2.7,0,1004.6,1013.9,74.1,,
군위,2020-09-11 17:00,23.3,62.8,3.6,0,1004.7,1014,72.7,,
군위,2020-09-11 18:00,22.7,54.7,3.6,0,1005.4,1014.8,73.1,,
군위,2020-09-11 19:00,22.1,50.2,2.6,0,1005.6,1015,75.2,,
군위,2020-09-11 20:00,21.5,56.9,2.7,0,1005.9,1015.3,74.4,,
군위,2020-09-11 21:00,19.2,0,0.2,0.5,1006,1015.5,93.4,,
군위,2020-09-11 22:00,19.3,73.7,1.9,0,1006.2,1015.7,88.3,,
군위,2020-09-11 23:00,18.7,88,1,0.5,1006.4,1015.9,88.7,,
군위,2020-09-12 0:00,17.8,27.3,1.9,2,1006.3,1015.9,98,,
군위,2020-09-12 1:00,17.7,32.5,2,1.5,1005.5,1015.1,96.4,,
군위,2020-09-12 2:00,17.8,334.4,2.1,0,1005.8,1015.3,96,,
군위,2020-09-12 3:00,17.6,306,1.1,0,1005.3,1014.9,97.5,,
군위,2020-09-12 4:00,17.6,303.8,1.2,0,1005,1014.6,98.9,,
군위,2020-09-12 5:00,17.7,333.2,2.4,0,1004.4,1013.9,97.7,,
군위,2020-09-12 6:00,17.8,312.4,0.9,0,1005.1,1014.6,96.3,,
군위,2020-09-12 7:00,17.7,330.2,0.9,0,1005.4,1014.9,98,,
군위,2020-09-12 8:00,18.2,25.9,0.6,0,1005.4,1014.9,97.3,,
군위,2020-09-12 9:00,18.3,330.9,2.4,0.5,1005.5,1015,96.6,,
군위,2020-09-12 10:00,19.5,27.6,1.9,0,1005.1,1014.5,92.4,,
군위,2020-09-12 11:00,20.5,36,2,0,1004.7,1014.2,86.3,,
군위,2020-09-12 12:00,20.2,28,2.4,0,1004.5,1014,90.1,,
군위,2020-09-12 13:00,20.9,335.4,2.1,0,1004.1,1013.6,89.4,,
군위,2020-09-12 14:00,21.6,0,0.4,0,1003.8,1013.2,89.2,,
군위,2020-09-12 15:00,23.1,99.1,2.5,0,1003.9,1013.2,74.3,,
군위,2020-09-12 16:00,23.1,70,4.3,0,1004.1,1013.4,66.3,,
군위,2020-09-12 17:00,22.2,50.9,1.3,0,1004.7,1014.1,72,,
군위,2020-09-12 18:00,20.7,21.7,0.6,0,1005,1014.5,87.8,,
군위,2020-09-12 19:00,20,53.8,0.9,0,1005.5,1015,89.2,,
군위,2020-09-12 20:00,19.3,0,0.4,0,1005.9,1015.4,91.2,,
군위,2020-09-12 21:00,19.3,0,0.3,0,1006.5,1016,93.8,,
군위,2020-09-12 22:00,19.1,0,0.1,0,1006.5,1016,95.5,,
군위,2020-09-12 23:00,18.8,145.8,0.5,0,1006.5,1016,94.6,,
군위,2020-09-13 0:00,18.2,0,0.2,0,1006.2,1015.7,96.5,,
군위,2020-09-13 1:00,18.1,0,0.1,0,1006.2,1015.7,96.6,,
군위,2020-09-13 2:00,18,0,0.1,0,1006.1,1015.6,97.9,,
군위,2020-09-13 3:00,18,174.5,0.8,0,1006,1015.5,98,,
군위,2020-09-13 4:00,17.9,0,0,0,1006,1015.5,98.4,,
군위,2020-09-13 5:00,17.9,0,0.2,0,1006.1,1015.6,98.2,,
군위,2020-09-13 6:00,17.6,179.3,0.7,0,1006.2,1015.8,97,,
군위,2020-09-13 7:00,18,0,0.1,0,1006.5,1016,97.2,,
군위,2020-09-13 8:00,18.5,0,0.4,0,1006.7,1016.2,93.1,,
군위,2020-09-13 9:00,20.6,0,0.3,0,1006.7,1016.2,86.2,,
군위,2020-09-13 10:00,21.1,18.6,1.2,0,1006.7,1016.2,72.6,,
군위,2020-09-13 11:00,21.2,12.7,1.3,0,1006.5,1016,78.2,,
군위,2020-09-13 12:00,23.9,0,0.3,0,1005.7,1015,71.4,,
군위,2020-09-13 13:00,23.9,255.6,0.6,0,1005.2,1014.5,67.9,,
군위,2020-09-13 14:00,24.7,238.8,1.5,0,1004.6,1013.9,64.4,,
군위,2020-09-13 15:00,24.7,152,1.9,0,1004.2,1013.5,63.2,,
군위,2020-09-13 16:00,25.5,98.3,2.1,0,1004,1013.3,57,,
군위,2020-09-13 17:00,25.4,0,0.4,0,1004,1013.3,65.4,,
군위,2020-09-13 18:00,22.4,260.7,0.8,0,1004.3,1013.7,78.9,,
군위,2020-09-13 19:00,21.4,140.8,0.7,0,1004.6,1014,82.9,,
군위,2020-09-13 20:00,21.4,141.4,1.5,0,1005.4,1014.8,80.1,,
군위,2020-09-13 21:00,20.3,166.3,1.8,0,1005.5,1015,83.5,,
군위,2020-09-13 22:00,19.5,154.3,1.8,0,1006,1015.5,86.9,,
군위,2020-09-13 23:00,18.8,169.9,1.3,0,1006,1015.5,90.9,,
군위,2020-09-14 0:00,18,159.6,0.8,0,1005.8,1015.3,95.8,,
군위,2020-09-14 1:00,17.7,174.9,1.9,0,1005.7,1015.3,94.6,,
군위,2020-09-14 2:00,16.8,0,0,0,1005.5,1015.1,98,,
군위,2020-09-14 3:00,16.9,167.4,0.8,0,1005.5,1015.1,99,,
군위,2020-09-14 4:00,17,173.7,0.8,0,1005.5,1015.1,97.9,,
군위,2020-09-14 5:00,16.8,144.9,1.3,0,1005.4,1015,97.7,,
군위,2020-09-14 6:00,17.1,93.5,1,0,1005.6,1015.2,97.4,,
군위,2020-09-14 7:00,17.4,0,0.3,0,1005.7,1015.3,99,,
군위,2020-09-14 8:00,18.2,178.2,1.1,0,1006.1,1015.6,95.4,,
